sag mean, total,0.2906688,0.174502135,0.10065094000000001,0.070323945,0.013725055,0.006017985,0.019826435
sag mean, schedulable,0.2906688,0.174502135,0.10065094000000001,0.070323945,0.013725055,0.006017985,0.019826435
sag mean, unschedulable,0.2906688,0.174502135,0.10065094000000001,0.070323945,0.013725055,0.006017985,0.019826435
sag stdev, total,0.06833020748183047,0.1272704001839264,0.11229961653214314,0.09983318641750336,0.038177780618076466,0.012635169367474858,0.02459172834523379
sag stdev, schedulable,0.06833020748183047,0.1272704001839264,0.11229961653214314,0.09983318641750336,0.038177780618076466,0.012635169367474858,0.02459172834523379
sag stdev, unschedulable,0.06833020748183047,0.1272704001839264,0.11229961653214314,0.09983318641750336,0.038177780618076466,0.012635169367474858,0.02459172834523379
sag-por-base mean, total,0.19429624499999998,0.33056194499999997,0.16916562500000001,0.210658955,0.03765413,0.007780255000000001,0.021241515
sag-por-base mean, schedulable,0.19429624499999998,0.33056194499999997,0.16916562500000001,0.210658955,0.03765413,0.007780255000000001,0.021241515
sag-por-base mean, unschedulable,0.19429624499999998,0.33056194499999997,0.16916562500000001,0.210658955,0.03765413,0.007780255000000001,0.021241515
sag-por-base stdev, total,0.38763497285283094,0.4519170987762932,0.341083856681351,0.33701537228039463,0.19773150866584996,0.022813868859752288,0.026527535441118064
sag-por-base stdev, schedulable,0.38763497285283094,0.4519170987762932,0.341083856681351,0.33701537228039463,0.19773150866584996,0.022813868859752288,0.026527535441118064
sag-por-base stdev, unschedulable,0.38763497285283094,0.4519170987762932,0.341083856681351,0.33701537228039463,0.19773150866584996,0.022813868859752288,0.026527535441118064
sag-por-interfering mean, total,0.0472622,0.080496085,0.036962880000000004,0.027081285,0.013468235000000002,0.006707755000000001,0.021180985000000003
sag-por-interfering mean, schedulable,0.0472622,0.080496085,0.036962880000000004,0.027081285,0.013468235000000002,0.006707755000000001,0.021180985000000003
sag-por-interfering mean, unschedulable,0.0472622,0.080496085,0.036962880000000004,0.027081285,0.013468235000000002,0.006707755000000001,0.021180985000000003
sag-por-interfering stdev, total,0.07991255964033438,0.09399380571584372,0.047527074706482826,0.024127252766814853,0.02273759304631374,0.01439954931152274,0.02649280839689849
sag-por-interfering stdev, schedulable,0.07991255964033438,0.09399380571584372,0.047527074706482826,0.024127252766814853,0.02273759304631374,0.01439954931152274,0.02649280839689849
sag-por-interfering stdev, unschedulable,0.07991255964033438,0.09399380571584372,0.047527074706482826,0.024127252766814853,0.02273759304631374,0.01439954931152274,0.02649280839689849
sag-por-limit mean, total,0.058140625,0.0864396,0.04701359,0.046784225,0.012608535,0.006523584999999999,0.021104400000000002
sag-por-limit mean, schedulable,0.058140625,0.0864396,0.04701359,0.046784225,0.012608535,0.006523584999999999,0.021104400000000002
sag-por-limit mean, unschedulable,0.058140625,0.0864396,0.04701359,0.046784225,0.012608535,0.006523584999999999,0.021104400000000002
sag-por-limit stdev, total,0.09081739780215228,0.10005557287967523,0.06717591555484674,0.06346898789656548,0.022734398988070368,0.01349470239993365,0.026026077587873283
sag-por-limit stdev, schedulable,0.09081739780215228,0.10005557287967523,0.06717591555484674,0.06346898789656548,0.022734398988070368,0.01349470239993365,0.026026077587873283
sag-por-limit stdev, unschedulable,0.09081739780215228,0.10005557287967523,0.06717591555484674,0.06346898789656548,0.022734398988070368,0.01349470239993365,0.026026077587873283
sag-por-interfering-limit mean, total,0.045147244999999996,0.074638575,0.04145434,0.03087433,0.011568775,0.0065614950000000005,0.021278804999999998
sag-por-interfering-limit mean, schedulable,0.045147244999999996,0.074638575,0.04145434,0.03087433,0.011568775,0.0065614950000000005,0.021278804999999998
sag-por-interfering-limit mean, unschedulable,0.045147244999999996,0.074638575,0.04145434,0.03087433,0.011568775,0.0065614950000000005,0.021278804999999998
sag-por-interfering-limit stdev, total,0.07371193766429543,0.08619854992779388,0.058595881599173845,0.03582883683251663,0.017208187638574117,0.01361416005598491,0.02619964882659642
sag-por-interfering-limit stdev, schedulable,0.07371193766429543,0.08619854992779388,0.058595881599173845,0.03582883683251663,0.017208187638574117,0.01361416005598491,0.02619964882659642
sag-por-interfering-limit stdev, unschedulable,0.07371193766429543,0.08619854992779388,0.058595881599173845,0.03582883683251663,0.017208187638574117,0.01361416005598491,0.02619964882659642
